id,song_name,artist,genre,album,year,popularity,cover_image,spotify_url,mood,language,region,region_group,youtube_url,source,lyrics,history,song_key,artist_key,feature_text
468,Tere Liye,"Madan Mohan, Lata Mangeshkar, Roop Kumar Rathod, Javed Akhtar",bollywood,Veer - Zaara,2004.0,60.0,https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024,https://open.spotify.com/track/3i11e2jzUtO3jChiFl3v9x,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,tere liye,madan mohan lata mangeshkar roop kumar rathod javed akhtar,"song Tere Liye artist Madan Mohan, Lata Mangeshkar, Roop Kumar Rathod, Javed Akhtar genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
469,"Kabhi Jo Baadal Barse (From ""Jackpot)",Arijit Singh,bollywood,Love Dose Arijit Singh,2016.0,59.0,https://i.scdn.co/image/ab67616d0000b2732d2263486e48ab1b41ae2466,https://open.spotify.com/track/2dOWkdPfiT9SU2Wm734Rh6,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,kabhi jo baadal barse from jackpot,arijit singh,"song Kabhi Jo Baadal Barse (From ""Jackpot) artist Arijit Singh genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
470,"Ik Vaari Aa (From ""Raabta"")","Pritam, Arijit Singh",bollywood,"Ik Vaari Aa (From ""Raabta"")",2017.0,59.0,https://i.scdn.co/image/ab67616d0000b273ece89c7bf7d8141a1e8eef42,https://open.spotify.com/track/5lrA2NzUxmBjKr2tCZfMtl,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,ik vaari aa from raabta,pritam arijit singh,"song Ik Vaari Aa (From ""Raabta"") artist Pritam, Arijit Singh genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
471,Dil Dooba,"Sonu Nigam, Shreya Ghoshal",bollywood,Khakee,2003.0,59.0,https://i.scdn.co/image/ab67616d0000b27318463e8c010147732c5ba7ca,https://open.spotify.com/track/6cUaCs1lKfDOyFKMkBF8ch,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,dil dooba,sonu nigam shreya ghoshal,"song Dil Dooba artist Sonu Nigam, Shreya Ghoshal genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
472,Vele,"Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani",bollywood,Student of the Year (Original Motion Picture Soundtrack),2012.0,59.0,https://i.scdn.co/image/ab67616d0000b273ad40f4e70b2f2a2a6052d49d,https://open.spotify.com/track/31phvnfUfwzi0nf3dO814j,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,vele,vishalshekhar vishal dadlani shekhar ravjiani,"song Vele artist Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
473,Pehli Nazar Mein,"Atif Aslam, Pritam",bollywood,Best of Romance: Atif Aslam & Pritam,2023.0,60.0,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,https://open.spotify.com/track/5llaVhaIoowKT3fqf2NfPO,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,pehli nazar mein,atif aslam pritam,"song Pehli Nazar Mein artist Atif Aslam, Pritam genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
474,"Koi Aaye Na Rabba (From ""Daaka"")","Rochak Kohli, B Praak",bollywood,"Koi Aaye Na Rabba (From ""Daaka"")",2019.0,58.0,https://i.scdn.co/image/ab67616d0000b273c1f4664624f1edd22b598c6b,https://open.spotify.com/track/1p8mTL4mMVXxJ29g8V36HX,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,koi aaye na rabba from daaka,rochak kohli b praak,"song Koi Aaye Na Rabba (From ""Daaka"") artist Rochak Kohli, B Praak genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
475,I Love You,"Pritam, Ash King, Clinton Cerejo",bollywood,Bodyguard,2011.0,59.0,https://i.scdn.co/image/ab67616d0000b2736a2e7f7613210a6397e854f5,https://open.spotify.com/track/5bHDGWyIFML1LYXZWTD5MF,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,i love you,pritam ash king clinton cerejo,"song I Love You artist Pritam, Ash King, Clinton Cerejo genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
476,Soniyo,"Raju Singh, Sonu Nigam, Shreya Ghoshal",bollywood,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),2008.0,59.0,https://i.scdn.co/image/ab67616d0000b273bf8dad28cba0f3680ee29364,https://open.spotify.com/track/4J5OpeZUR2msDPfMsIeGSU,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,soniyo,raju singh sonu nigam shreya ghoshal,"song Soniyo artist Raju Singh, Sonu Nigam, Shreya Ghoshal genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
477,"Chhupana Bhi Nahin Aata - From ""Baazigar- Hindi""",Vinod Rathod,bollywood,Best of Bollywood Singers - Shaan & Vinod Rathod,2016.0,58.0,https://i.scdn.co/image/ab67616d0000b273d0024672330772090b9856e4,https://open.spotify.com/track/44QCycNgqPxNaij2BrA9H3,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,chhupana bhi nahin aata from baazigar hindi,vinod rathod,"song Chhupana Bhi Nahin Aata - From ""Baazigar- Hindi"" artist Vinod Rathod genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
478,"Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava)","Mithoon, Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava",bollywood,Shivaay,2016.0,58.0,https://i.scdn.co/image/ab67616d0000b273e7fe7d656750737e8d369f95,https://open.spotify.com/track/7rMqbvNImA6wy8lxlNUMmj,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,bolo har har har feat mohit chauhan sukhwinder singh badshah megha sriram dalton anugrah sandeep shrivastava,mithoon mohit chauhan sukhwinder singh badshah megha sriram dalton anugrah sandeep shrivastava,"song Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava) artist Mithoon, Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
479,"Suno- Na Sangemarmar (From ""Youngistaan)",Arijit Singh,bollywood,Love Dose Arijit Singh,2016.0,59.0,https://i.scdn.co/image/ab67616d0000b2732d2263486e48ab1b41ae2466,https://open.spotify.com/track/2ESscisnKdryn50fPeHd7O,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,suno na sangemarmar from youngistaan,arijit singh,"song Suno- Na Sangemarmar (From ""Youngistaan) artist Arijit Singh genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
480,Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",bollywood,ANIMAL,2023.0,59.0,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,https://open.spotify.com/track/4ApCig0GTR4IEp7Ijsyo3r,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,arjan vailly,manan bhardwaj bhupinder babbal,"song Arjan Vailly artist Manan Bhardwaj, Bhupinder Babbal genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
481,Jhalak Dikhla Ja,Himesh Reshammiya,bollywood,Aksar,2005.0,59.0,https://i.scdn.co/image/ab67616d0000b2735a03d432fc1428df7876c4bd,https://open.spotify.com/track/43SKg10CCeaoyr7XSKfpTR,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,jhalak dikhla ja,himesh reshammiya,song Jhalak Dikhla Ja artist Himesh Reshammiya genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history 
482,Hare Krishna Hare Rama,Jubin Nautiyal,bollywood,Hare Krishna Hare Rama,2021.0,58.0,https://i.scdn.co/image/ab67616d0000b273b675a58a9bf63f83d8533a2f,https://open.spotify.com/track/4ECasrEmA3NeiHQpinwZ2A,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,hare krishna hare rama,jubin nautiyal,song Hare Krishna Hare Rama artist Jubin Nautiyal genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history 
483,Paniyon Sa,"Atif Aslam, Tulsi Kumar",bollywood,Satyameva Jayate,2018.0,58.0,https://i.scdn.co/image/ab67616d0000b273c85e9cfe721fb577d79a2b54,https://open.spotify.com/track/7tl1En7BCSnD6Qb5OGlEIE,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,paniyon sa,atif aslam tulsi kumar,"song Paniyon Sa artist Atif Aslam, Tulsi Kumar genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
484,Mat Aazma Re,"Pritam, KK",bollywood,Murder 3 (Original Motion Picture Soundtrack),2013.0,58.0,https://i.scdn.co/image/ab67616d0000b273947e9127982f21bf5504e1f8,https://open.spotify.com/track/0mh4VutnDyBn1sqcp05MZD,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,mat aazma re,pritam kk,"song Mat Aazma Re artist Pritam, KK genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
485,"Party All Night (From ""Boss"")",Yo Yo Honey Singh,bollywood,Yo Yo Honey Singh Is Back,2018.0,58.0,https://i.scdn.co/image/ab67616d0000b2734ba2466aa6c47a2a87afd079,https://open.spotify.com/track/1bHBYJjUYYbUnwKYCFxV1F,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,party all night from boss,yo yo honey singh,"song Party All Night (From ""Boss"") artist Yo Yo Honey Singh genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
486,Senorita,"Farhan Akhtar, Hrithik Roshan, Abhay Deol, Maria Del Mar Fernandez",bollywood,Zindagi Na Milegi Dobara,2011.0,60.0,https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71,https://open.spotify.com/track/3TAhWtQnpoL5Vl9VQPl9fU,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,senorita,farhan akhtar hrithik roshan abhay deol maria del mar fernandez,"song Senorita artist Farhan Akhtar, Hrithik Roshan, Abhay Deol, Maria Del Mar Fernandez genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
487,Yaad Piya Ki Aane Lagi,"Neha Kakkar, Tanishk Bagchi, Lalit Sen",bollywood,Yaad Piya Ki Aane Lagi,2019.0,59.0,https://i.scdn.co/image/ab67616d0000b2737d978914725936678453329f,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,yaad piya ki aane lagi,neha kakkar tanishk bagchi lalit sen,"song Yaad Piya Ki Aane Lagi artist Neha Kakkar, Tanishk Bagchi, Lalit Sen genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
488,Humnava,"Mithoon, Papon",bollywood,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),2015.0,58.0,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,https://open.spotify.com/track/5lLRB1nnTy1p8nFaH1Vdyf,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,humnava,mithoon papon,"song Humnava artist Mithoon, Papon genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
489,"Chahun Main Ya Naa (From ""Aashiqui 2"")","Palak Muchhal, Arijit Singh",bollywood,Best Of Palak Muchhal,2020.0,59.0,https://i.scdn.co/image/ab67616d0000b273808542d48ec7021a0577f4f5,https://open.spotify.com/track/7Imk0IG6S5GA5iYWkjmMW5,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,chahun main ya naa from aashiqui 2,palak muchhal arijit singh,"song Chahun Main Ya Naa (From ""Aashiqui 2"") artist Palak Muchhal, Arijit Singh genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
490,Naina,"Arijit Singh, Pritam",bollywood,Dangal (Original Motion Picture Soundtrack),2016.0,58.0,https://i.scdn.co/image/ab67616d0000b273f47f8b461b0843859d654a70,https://open.spotify.com/track/7w5Je2ouh5Zxp5nfaGitvy,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,naina,arijit singh pritam,"song Naina artist Arijit Singh, Pritam genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
491,Maine Khud Ko,Mustafa Zahid,bollywood,Ragini Mms 2,2014.0,58.0,https://i.scdn.co/image/ab67616d0000b27387b32c2a464cd54ec95d301e,https://open.spotify.com/track/05REArTDZQd59A9Y4XC0Aq,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,maine khud ko,mustafa zahid,song Maine Khud Ko artist Mustafa Zahid genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history 
492,"Piya Aaye Na (From ""Aashiqui 2"")","Tulsi Kumar, KK",bollywood,Mesmeric Voice - Tulsi Kumar,2019.0,58.0,https://i.scdn.co/image/ab67616d0000b273f6f4dc615daf929ce7abf75b,https://open.spotify.com/track/18gi2IxbZ3Ugom7wTRkohf,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,piya aaye na from aashiqui 2,tulsi kumar kk,"song Piya Aaye Na (From ""Aashiqui 2"") artist Tulsi Kumar, KK genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
493,Zinda,"Shankar-Ehsaan-Loy, Siddharth Mahadevan",bollywood,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),2013.0,58.0,https://i.scdn.co/image/ab67616d0000b273fd2df008046f04c32d9c0c2e,https://open.spotify.com/track/7vZz8oJ5qAqB9MghufRK5k,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,zinda,shankarehsaanloy siddharth mahadevan,"song Zinda artist Shankar-Ehsaan-Loy, Siddharth Mahadevan genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
494,Aao Milo Chalo,"Pritam, Shaan, Sultan Khan, Irshad Kamil",bollywood,Jab We Met,2007.0,59.0,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,https://open.spotify.com/track/6ocOeSjnWPcSTaSsi0zIdY,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,aao milo chalo,pritam shaan sultan khan irshad kamil,"song Aao Milo Chalo artist Pritam, Shaan, Sultan Khan, Irshad Kamil genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
495,Kukkad,"Vishal-Shekhar, Shahid Mallya, Nisha Mascarenhas, Marianne D'Cruz Aiman",bollywood,Student of the Year (Original Motion Picture Soundtrack),2012.0,59.0,https://i.scdn.co/image/ab67616d0000b273ad40f4e70b2f2a2a6052d49d,https://open.spotify.com/track/7DbE178OOsJfJKyiNObOsw,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,kukkad,vishalshekhar shahid mallya nisha mascarenhas marianne dcruz aiman,"song Kukkad artist Vishal-Shekhar, Shahid Mallya, Nisha Mascarenhas, Marianne D'Cruz Aiman genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
496,Daaru Desi,"Benny Dayal, Shalmali Kholgade, Pritam",bollywood,Cocktail (Original Motion Picture Soundtrack),2012.0,58.0,https://i.scdn.co/image/ab67616d0000b273ad204486839062991becfbc9,https://open.spotify.com/track/5pAo2q7eVt65OSkwYgqhHl,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,daaru desi,benny dayal shalmali kholgade pritam,"song Daaru Desi artist Benny Dayal, Shalmali Kholgade, Pritam genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
497,Saadi Galli Aaja,"Rochak Kohli, Ayushmann Khurrana, Neeti Mohan",bollywood,Nautanki Saala !,2013.0,58.0,https://i.scdn.co/image/ab67616d0000b273785c415336347fca03a1d638,https://open.spotify.com/track/6riCsiX9csuomBYnenrtGd,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,saadi galli aaja,rochak kohli ayushmann khurrana neeti mohan,"song Saadi Galli Aaja artist Rochak Kohli, Ayushmann Khurrana, Neeti Mohan genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
498,Jaati Hoon Main,"Kumar Sanu, Alka Yagnik",bollywood,Karan Arjun (Original Motion Picture Soundtrack),1995.0,58.0,https://i.scdn.co/image/ab67616d0000b2737fb82695e3547618dfb10d67,https://open.spotify.com/track/1X4frH1kdwIeqspj1qdRG1,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,jaati hoon main,kumar sanu alka yagnik,"song Jaati Hoon Main artist Kumar Sanu, Alka Yagnik genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
499,"Humnava (From ""Hamari Adhuri Kahani"")","Mithoon, Papon",bollywood,"Humnava (From ""Hamari Adhuri Kahani"")",2015.0,58.0,https://i.scdn.co/image/ab67616d0000b2731f822685fd196ae37fc27779,https://open.spotify.com/track/4wqyrrwu6HCZWqdbOx53JX,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,humnava from hamari adhuri kahani,mithoon papon,"song Humnava (From ""Hamari Adhuri Kahani"") artist Mithoon, Papon genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
500,Galliyan,"Ankit Tiwari, Manoj Muntashir",bollywood,Ek Villain,2014.0,58.0,https://i.scdn.co/image/ab67616d0000b273a2ef89ae0f8d1848081c1449,https://open.spotify.com/track/3ySVdXje5nm31d7vL3jNV3,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,galliyan,ankit tiwari manoj muntashir,"song Galliyan artist Ankit Tiwari, Manoj Muntashir genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
501,"Koi Na Koi Chahiye - From ""Deewana""",Vinod Rathod,bollywood,Best of Bollywood Singers - Shaan & Vinod Rathod,2016.0,58.0,https://i.scdn.co/image/ab67616d0000b273d0024672330772090b9856e4,https://open.spotify.com/track/2SIi6cD1f9VrDnd5MUSpIG,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,koi na koi chahiye from deewana,vinod rathod,"song Koi Na Koi Chahiye - From ""Deewana"" artist Vinod Rathod genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
502,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan, Asees Kaur, Tanishk Bagchi",bollywood,"Tere Bin (From ""Simmba"")",2018.0,59.0,https://i.scdn.co/image/ab67616d0000b273a44243531404997d687bb415,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,tere bin from simmba,rahat fateh ali khan asees kaur tanishk bagchi,"song Tere Bin (From ""Simmba"") artist Rahat Fateh Ali Khan, Asees Kaur, Tanishk Bagchi genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
503,Raah Mein Unse Mulaqat,"Kumar Sanu, Alka Yagnik",bollywood,Vijaypath (Original Motion Picture Soundtrack),1994.0,58.0,https://i.scdn.co/image/ab67616d0000b2734c1432fb5701819a95bcbddf,https://open.spotify.com/track/1ZcluxOLEoQEZHp8qsHVe2,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,raah mein unse mulaqat,kumar sanu alka yagnik,"song Raah Mein Unse Mulaqat artist Kumar Sanu, Alka Yagnik genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
504,"Pal Pal Dil Ke Paas - From ""Blackmail""",Kishore Kumar,bollywood,Audiobiography - Kishore Kumar,2012.0,58.0,https://i.scdn.co/image/ab67616d0000b273fbb0937acbbb0ae0ac8c21eb,https://open.spotify.com/track/6sF70gMVf9jg8QEogyVqBl,,Hindi,North India / Hindi Belt,North India / Hindi Belt,,spotify_india,,,pal pal dil ke paas from blackmail,kishore kumar,"song Pal Pal Dil Ke Paas - From ""Blackmail"" artist Kishore Kumar genre bollywood language Hindi region North India / Hindi Belt region_group North India / Hindi Belt lyrics  history "
